"piR-hsa-23317"	"ENST00000536684.2"	"ENST00000626826.1"	"ENST00000623130.1"	"ENST00000385273.1"	"ENST00000516053.2"	"ENST00000384010.1"	"ENST00000365699.4"	"ENST00000362154.1"	"ENST00000384981.3"	"ENST00000600213.3"	"ENST00000383861.1"	"ENST00000385012.1"	"ENST00000383858.1"	"ENST00000384898.1"	"ENST00000383869.1"	"ENST00000362162.1"	"ENST00000384278.1"	"ENST00000615842.1"	"ENST00000613023.1"
"Sample_N49"	4.33806387384309	-0.0302503488764069	-0.0570604511385737	-0.0553479107617629	1.30663983873083	-0.0329552423958603	0.132931378714649	-0.0173170719559858	0.147665235580205	-0.0595431697168047	-0.0673570439953212	0.120532936025703	-0.0558831291707952	0.0523872951007933	0.0158910872993084	0.135028598164759	0.145219776537655	0.126691871257344	0.131122161224531	0.129186370522427
"Sample_N5"	19.0275845995642	-0.0478594632545556	0.00393351102988245	0.0186186893737975	0.930882532637276	-0.0359900048929364	0.1131567354882	-0.0328760672399234	0.155928795164916	-0.0589378975415866	-0.0679958484929005	0.109392279274129	-0.0593619875582721	0.0704443805589816	-0.00764586662838291	0.104163132744146	0.185742122900782	0.110206425897586	0.110857925117125	0.0982060945672425
"Sample_N50"	2.54593990535933	-0.0386326313588499	-0.0582563543425362	-0.0570761382014909	1.17896920761729	-0.0311111003765352	0.117860112024018	-0.0149533683772871	0.150603701633125	-0.0658435356696702	-0.0576217688306595	0.121266330716929	-0.0575050955844535	0.0541063632099432	0.0120885250357293	0.114607206389029	0.16452107935776	0.114264722886698	0.125377224806232	0.108274788436665
"Sample_N6"	21.5104483561229	-0.0415883583160791	-0.0670192620020543	-0.0619563089251524	1.40414135809084	-0.0108213908511029	0.085502556107278	-0.0238200885568702	0.177770218920167	-0.0603640756184987	-0.0668692217104792	0.0970829008240414	-0.0470926366007847	0.0366482079284397	0.010540507433457	0.0931968012561298	0.161093490036885	0.08752443023613	0.0943581482848728	0.0841414526530391
"Sample_N7"	18.5746361799793	-0.0519904165596924	0.00646171104292158	0.0320016985513249	0.799220499593393	-0.0525075014533527	0.103289710460252	-0.0296219752842746	0.135829399008581	-0.0459922215642052	-0.067948156090987	0.0872255502164452	-0.0622182256871319	0.0359530831682049	-0.00459572314121216	0.089347589914336	0.138894147596008	0.0883227828268973	0.0913510014899401	0.0795392468558196
"Sample_N8"	14.4632840004615	-0.0381699635288722	-0.0544882956692566	-0.0521802433996599	0.955296498168366	-0.0308924004920939	0.0790804872939424	-0.0253209896376847	0.127952219949012	-0.0493823999148699	-0.0611462690013503	0.0855523207287066	-0.0563374737526693	0.0246327701581699	-0.0186678637051393	0.0729248810733058	0.189033331591036	0.0854712359314893	0.0808674545214093	0.0648375035265276
"Sample_N9"	2.47326239456097	-0.0432979233699262	-0.0317833228300508	-0.0189573067472856	1.01077864243049	-0.030224534966583	0.0878440939604988	-0.0261646963940007	0.12220261495584	-0.065809074203117	-0.0617923779842609	0.0921258178726657	-0.056045802548269	0.0370513440952503	0.0102861385077848	0.0847776030771473	0.1603289730895	0.0872442894062989	0.100840868350664	0.0973520072290565
"Sample_Pan01"	11.1514851204377	-0.048651594337873	-0.0549826749499616	-0.0455204992586887	1.0033015299709	-0.0472393866087831	0.0738887311201895	-0.0417599313040782	0.144036598782151	-0.0674833904097602	-0.0737538265385666	0.0835323583178726	-0.0620077064666209	0.027447360106405	0.00730807013011997	0.065258402900166	0.159310519395918	0.0762186244443796	0.0776131914864126	0.0624221205759216
"Sample_Pan02"	7.07800015274494	-0.0515472588272809	0.00329269740822412	0.0437457247716996	0.934375346304748	-0.0346414885929483	0.1239613726045	-0.0343408201285514	0.123752364554974	-0.0622498364522758	-0.0600639474981801	0.134153307355598	-0.0535637917076955	0.064194897631882	-0.0104991265852094	0.11121954860859	0.132699833968629	0.110947690724429	0.103353542854213	0.095624178872088
"Sample_Pan03"	8.37218456328205	-0.0443687321986112	-0.0535294769665683	-0.058001494369191	1.05788114312489	-0.0344234313135724	0.0625031363252609	-0.0286299074500595	0.154189080104762	-0.0701585884537994	-0.071581738391565	0.0670943692082981	-0.0601635917306867	0.0278896926803798	0.00232644113614321	0.0776893357287477	0.176843480513095	0.0726255629814377	0.0733820791332192	0.0772295226174976
"Sample_Pan04"	7.44024824838125	-0.047879485173962	-0.0339619416533257	-0.0380572290700915	0.855444250527488	-0.0362386024387705	0.0877627554900748	-0.040705402472063	0.103198547769005	-0.0431355900427202	-0.0637311832102437	0.0899992422818702	-0.0613478206262349	0.0423528495208234	-0.00742123802662509	0.0845714139422527	0.151651044281547	0.0856033494663849	0.0924707284605708	0.0850882032119509
"Sample_Pan05"	8.68500330717885	-0.0340351146512501	-0.0241697444588604	-0.0329971190664735	0.781596782797381	-0.0478408516765334	0.0769222417951317	-0.0246151023903294	0.145846551718724	-0.0184126293371175	-0.0542606205952115	0.0733058160073643	-0.0586168898360532	0.0198796709264682	-0.0080442191189532	0.0797001571216095	0.138508439764978	0.0765350992519034	0.0706720577386961	0.0685606167725342
"Sample_Pan06"	8.52826941599122	-0.0580013763662254	-0.0681828247089726	-0.0631912360282455	0.976520543197304	-0.040632259947114	0.119425298105796	0.0165756579680317	0.118026668029646	-0.0759394789700664	-0.0751503191467737	0.105882419834246	-0.0605358012594448	0.0764365494844306	0.00650816428591194	0.12851905974616	0.168576546798548	0.128752164060618	0.128276237013162	0.125960926021792
"Sample_PC1"	2.5529598443978	-0.0460683371617923	-0.0613953252632548	-0.0636871617454669	0.850473794066553	-0.0327438465184912	0.06142353648901	-0.0339948022544289	0.110642806568847	-0.0646919286578578	-0.0664728985665833	0.068934483951057	-0.060935501018952	0.0196643112700195	-0.000635616580439893	0.068767822136442	0.123559013247744	0.0644403895688723	0.0633472174063204	0.0696001612712506
"Sample_PC10"	20.6640200184883	-0.0456252346231008	-0.051869243042671	-0.0575726966918777	0.81962090016895	-0.0425041721766523	0.0810803589848817	-0.0411064058447319	0.119690641875926	-0.0677319484051753	-0.0667932725826832	0.0818511677742606	-0.0614112815631938	0.0451841737979921	-0.00257658274832558	0.0865610210434812	0.100874846737767	0.0869003377384042	0.0869313193754848	0.0839131388477927
"Sample_PC11"	18.9803873909414	-0.0520720840785982	-0.0670537080696933	-0.0700165600794076	1.05962907995411	-0.0430420350644953	0.0508691710964853	-0.0492415979909998	0.119346203108602	-0.0722235235949374	-0.0706935863582635	0.0502593904416144	-0.0649834926825429	0.00889804824522698	0.0123719110843159	0.0517372175384827	0.133212925304433	0.0583251488364901	0.0518593261523319	0.0444876012171536
"Sample_PC12"	2.69556097358109	-0.0485915725867909	-0.0563126799869501	-0.0570851810730049	1.20591711670151	-0.0272744818724035	0.0494495676500086	-0.0322922729002044	0.107454058622837	-0.0580891081644646	-0.0649680177609176	0.0486158277051764	-0.0603332573134656	0.0111396714576389	0.000872741968415032	0.0487562757869286	0.140570917863365	0.046380438975261	0.0460305444758483	0.0521940868855547
"Sample_PC13"	2.5873352107237	-0.0506590818933942	-0.0602508302147054	-0.0639034914181254	0.718185354801706	-0.0410677632030858	0.0570056382209117	-0.0344817420275982	0.10645184897247	-0.0641759608801249	-0.0664542540770808	0.0580003882814173	-0.0589892528399913	0.0179741244275686	-0.00312599876323647	0.0548477517157995	0.141705458470005	0.0567000806620242	0.0550578633019163	0.0568512474714457
"Sample_PC14"	23.1094718133761	-0.0523181546638829	-0.0661657692304229	-0.066158713961083	0.83237947568379	-0.0430484761871912	0.0506671277718486	-0.0312236356823754	0.0980132391268225	-0.0663978864502952	-0.0685040271258901	0.0529114591434327	-0.0629514651949431	0.015858213807474	0.00873409101137457	0.0507061196074333	0.127798659233545	0.0577223518417758	0.0610918326495255	0.0619137508606331
"Sample_PC15"	19.4796695347663	-0.0496438653290788	-0.0600518863233863	-0.0606525217108289	0.627351833261906	-0.0434639071921341	0.0604970876397581	-0.0467319446846436	0.0932865801471066	-0.0689941516786892	-0.06744619268988	0.0714732544420626	-0.0615590656279969	0.0277417537602564	-0.022835176346961	0.0602116320910749	0.140719584427544	0.0751410467441979	0.0732497168131272	0.0623236672186818
"Sample_PC16"	16.7500444292039	-0.0517845634950275	-0.0572846295310809	-0.0555582461051403	0.915764835758704	-0.0332470526608118	0.0464881332474492	-0.0393152060615536	0.101697369565891	-0.070228304316913	-0.0674116376487216	0.047435720821424	-0.0592379043879182	0.00396454024790614	-0.00821653895638757	0.0530960001051792	0.155554046002612	0.0493607000032622	0.0550197189817206	0.0463228570856906
"Sample_PC17"	19.1865191300047	-0.0481143301638209	-0.0620710821042312	-0.0625703954923089	1.01646264179769	-0.0341946405507891	0.056099379875274	-0.0416400283524754	0.10119862566817	-0.0695379572496902	-0.0682928583480831	0.0662073795446318	-0.0631975006489718	0.023227489884562	-0.0111791258713366	0.0616879059362784	0.141418272634634	0.0584593115496109	0.0585200931295541	0.0587526687367186
"Sample_PC18"	2.52451768791679	-0.050517528845775	-0.0540573302473387	-0.0569395862597884	0.685685025365756	-0.0593041532918259	0.0463994469393616	-0.0376928804070971	0.10882578854627	-0.075862279313553	-0.0730433722970671	0.05372393751442	-0.0698266540492905	0.0217932435672799	0.00983113479336842	0.0470029973432633	0.118448605827456	0.0486474368774608	0.0535351752783128	0.0449868776911037
"Sample_PC19"	1.74911322212858	-0.0545688870747416	-0.0603551217894719	-0.0619508573787352	0.971364868667479	-0.0447154096465849	0.0652081088041402	-0.0146815783302326	0.106124825962618	-0.0727620197107554	-0.0704062397005305	0.063113690021305	-0.0604596152150953	0.0314127768396286	0.0026052850712962	0.0611571076330162	0.146154341775789	0.0606837340227385	0.0630626713590016	0.0574827067150766
"Sample_PC2"	19.2305071657367	-0.0505484561323152	-0.0672002582007657	-0.0677570083488584	0.927147942518696	-0.0389596646019854	0.0268586893924628	-0.0354975138813621	0.111650103788957	-0.0650314107770581	-0.067067352036565	0.0289020930848596	-0.062014904680047	-0.00935398253807069	0.00469273041803617	0.0271940528304239	0.114368014131463	0.0319777803247603	0.0283485450316214	0.0281542677700924
"Sample_PC20"	2.47446087887624	-0.0428292746800679	-0.0614626884763676	-0.0628901420144416	0.826190692221584	-0.0449207958497141	0.078792101582864	-0.037025249052553	0.113792066603983	-0.0686787874624527	-0.0620257057487987	0.0797786607557018	-0.063899878979426	0.0302034183087012	-0.0205623355835781	0.0793563730425345	0.130831114829949	0.0799532948706969	0.0735447032353715	0.0643783218714487
"Sample_PC21"	0.885631344478123	-0.0496152923278425	-0.0431457277512692	-0.0455569569350388	0.715931249542793	-0.046642920898632	0.049512470407407	-0.0210260204445716	0.159090686434544	-0.0633986897874882	-0.063050600751889	0.0509396419011664	-0.0553208646479224	0.0113615931704611	-0.0141780388612361	0.0504833813152664	0.149151364046485	0.0507496795659568	0.0459094386093626	0.041700246712134
"Sample_PC22"	9.42262254685383	-0.0536689369843209	-0.0691386477430776	-0.0707165436436871	0.856489358702795	-0.0342365846375941	0.0619514761679974	-0.0273986121710649	0.115603303639834	-0.0630603268157033	-0.0671548314131026	0.059861513366684	-0.0565107472313945	0.0211679301944436	-0.0117373532463115	0.058027480178828	0.139298843898572	0.0601245441736341	0.0586226879231715	0.0552741676622491
"Sample_PC23"	12.3469127950606	-0.0517284364147874	-0.066653335044686	-0.067851332277891	0.672454132939566	-0.0573492890075415	0.0498337627666373	-0.0435243132740325	0.173853370799289	-0.0545702144412971	-0.0725663209918856	0.0444229835062642	-0.0447472071693002	0.00511571296052685	-0.00985462126256038	0.0438584844088815	0.134854333246674	0.0452377355946528	0.0465628150870335	0.0453248244022185
"Sample_PC24"	5.53888144892539	-0.0532295917529882	-0.00898165324304768	0.0033050010472161	0.561205956243218	-0.049654685228031	0.103154452250564	-0.0474390915266177	0.0871466517808681	-0.0685934196922371	-0.0635905032370484	0.103885130047061	-0.0636943023004482	0.0598072104568369	-0.0113222539089303	0.103929478746658	0.134085004220872	0.100825093259625	0.0941251873143122	0.0965342944980869
"Sample_PC25"	9.41434339260802	-0.0515727824620135	-0.0702937462066839	-0.0722228742234176	0.753791091481022	-0.0470888977804354	0.0451413257882435	-0.0446494353280805	0.19286226810353	-0.0501196339295416	-0.0721580163679691	0.0523937124102887	-0.0509366378653579	0.00809505161259752	-0.00280551825701064	0.0498319148112842	0.164295145570176	0.0580359086704306	0.0451292547625174	0.0475374949521095
"Sample_PC26"	7.83045876437335	-0.0519596277070902	-0.0628442688495552	-0.0601188366251251	0.897162906836995	-0.0486947983186704	0.0379504788876285	-0.031402236944426	0.139119180666084	-0.0660717851500702	-0.0708142955199794	0.0457910959685359	-0.0604539505654385	0.0103241523723644	0.00735569254316446	0.038748880311437	0.179647101234297	0.0324338835111866	0.0418635500613314	0.0403079101740749
"Sample_PC27"	12.6464664932144	-0.0501379984564885	-0.0658660509760788	-0.0641454962822875	0.71232440701714	-0.0545018880515124	0.0701059951356913	-0.0332763148503496	0.136755018899132	-0.0743249110901639	-0.072938916525673	0.072902216464728	-0.067674748195248	0.0222931383091136	0.00556479262138094	0.0671797954645909	0.135031590429025	0.0590000137854742	0.0710299549522258	0.0601313238588021
"Sample_PC28"	10.3432942437171	-0.0551275793241386	-0.0660600342032057	-0.0670018634525292	0.864305592512785	-0.0343351904330361	0.0563718951297563	-0.0341249813790873	0.096125667151701	-0.0696540570803357	-0.0693473153163165	0.0552209945616207	-0.0630466650300193	0.018266131041758	-0.00466509749512481	0.0571596594429754	0.13440737208576	0.0511094419388126	0.0543301087686025	0.0566718425568746
"Sample_PC29"	10.6251049515011	-0.0527878324711376	-0.0635717438180583	-0.066383209810984	0.809439100052085	-0.044827228290309	0.0704700916718633	-0.0426469462996724	0.116042260480609	-0.0722475851381713	-0.0708881269379022	0.0621885241751797	-0.0573298419687881	0.0166801308204763	-0.000977523605191564	0.0663067928306788	0.166986745104945	0.0656889672018219	0.0627326542429508	0.0557463774532168
"Sample_PC3"	18.6135052147563	-0.0513083046029958	-0.0619953997003761	-0.0632686900862981	0.880470837895983	-0.0459552196554898	0.0417941951397112	-0.0344695341209587	0.260142436552899	0.0179465608730754	-0.0697146733087269	0.0505115251768914	-0.0462197102823298	0.00477030128856995	-0.00509542064296076	0.0438055122007067	0.18384482656159	0.0436825881265282	0.0436684630997289	0.0320813888072497
"Sample_PC30"	9.12350851768905	-0.0507495376853372	-0.0580528026220842	-0.0557043821819958	0.881799138958809	-0.0375197513942945	0.0733451316104848	-0.0497806991622187	0.10074785111958	-0.0702698894868935	-0.0698555188748076	0.0704256292314152	-0.0650606966382958	0.0279181835425333	0.00329665937956713	0.0706072818716891	0.134840603658398	0.0743447495198063	0.0741673845853089	0.070948223136555
"Sample_PC31"	1.53987503868567	-0.0470303620223066	-0.0627431310554343	-0.0680932169915391	0.784963613537426	-0.0485568922142792	0.0549418035225243	-0.0501474532476687	0.103958295584676	-0.0725654675595756	-0.0712513451484595	0.051929232230723	-0.0650338283545496	0.0137464269711137	-0.0118885221953557	0.0585209644022988	0.130455310226793	0.0535713441061239	0.0594242278516742	0.0557360090596637
"Sample_PC32"	13.5179822258737	-0.0492838929077661	-0.0675730350882886	-0.0717542023722711	0.713822750616802	-0.0503790957108308	0.0418590123087341	-0.053450678549199	0.106734493590535	-0.0753874663300302	-0.0727051920868346	0.0501989433653901	-0.0694835903542096	0.00158578617666302	-0.0112014641347276	0.048079258189946	0.118128650162717	0.0413782091906682	0.0424166562950199	0.0456910045275537
"Sample_PC33"	10.6953166732241	-0.0481235930886845	-0.00380271853734663	0.000644808898479651	0.819597456028541	-0.0520877016742509	0.0382264582213817	-0.029049260456869	0.131891111814578	-0.076376251933551	-0.0706107903970564	0.0389761418681145	-0.0677785629841089	0.00530302191044441	-0.00988168323257056	0.0337508725132817	0.120387907295495	0.0478854155947801	0.040018496772076	0.0285886846794699
"Sample_PC34"	15.3412291268417	-0.0483593256947867	-0.0712396066912981	-0.0704959620482513	0.843188474965027	-0.0481960969695883	0.0381190291506643	-0.0288641919738518	0.131376383281985	-0.0611746348125029	-0.0684985092171745	0.038253935130441	-0.0629521050290172	0.00664423608314785	-0.0118059651574846	0.0385938677524208	0.136460867972889	0.0401074259911536	0.0410955517062111	0.0330988604714487
"Sample_PC35"	15.6528454162427	-0.0415715767516879	-0.0686407462984902	-0.0689966240573814	0.878378764395281	-0.0447759705135911	0.0870177864646818	-0.0472431719944454	0.117542921803017	-0.0753294400485759	-0.0733245930149382	0.0972694268748487	-0.0655597349476714	0.0328785855107604	-0.0157851539187076	0.0803067424006672	0.131809612699297	0.0838874921092376	0.10182901093513	0.0788457454167598
"Sample_PC36"	2.03029598620315	-0.0561053174227948	-0.0588723215508615	-0.0646820610233133	0.885676823600163	-0.0515332782231282	0.124558770233191	-0.0565419688201487	0.130724322119515	-0.0743058753790335	-0.0711399953895022	0.125694243195755	-0.0651958373029985	0.0778983666933514	0.00891337593103242	0.124254474681895	0.187138448317887	0.119450576139887	0.122308870380182	0.104090755417968
"Sample_PC4"	11.0182866925164	-0.0441359159045967	-0.0515145759355788	-0.0579920167247253	0.530503442598852	-0.047336481742546	0.0889393491179004	-0.0474642097882364	0.0652343654659576	-0.0637854501787345	-0.0592464397602036	0.0901297339103965	-0.0601848401072102	0.0415556520076719	-0.021341240174194	0.0855382786765361	0.0911195072244139	0.0909153671417499	0.0848422121670365	0.0851957156194188
"Sample_PC5"	14.5463589098431	-0.0459934320007861	-0.0267463190408982	-0.0182758444963332	0.668256984168004	-0.0382044053216008	0.130579947066305	-0.0520869966169779	0.0932995569798526	-0.0698767519477034	-0.0662601628423576	0.124839003285897	-0.0624265199660181	0.0664986900887587	-0.0212207416138172	0.12641142907063	0.181367976546636	0.132026657428114	0.133065644767109	0.114418380133478
"Sample_PC6"	2.2708941833231	-0.0485596374498905	-0.0642355157990709	-0.0640877128362814	0.788605441408804	-0.0473565309072999	0.0932412222702998	-0.0352808231973436	0.105929064116247	-0.0718261333863938	-0.067958020332984	0.0911078189798946	-0.0645945168626284	0.0266793805882022	-0.0117089412041455	0.0867571658313006	0.163099083947241	0.0785838901259865	0.0846313719047826	0.0661569621811251
"Sample_PC7"	14.6285719769897	-0.0469095928025302	-0.0302827792168213	-0.03347336068867	0.630321895643545	-0.041744981139326	0.0735340348289993	-0.0437132732914675	0.101814206532222	-0.0668098359999365	-0.0663998132307172	0.072495102630559	-0.0599937268638643	0.0155822412696028	-0.0207991348920051	0.0717540012530786	0.116883827845115	0.073678856610408	0.0741952071875002	0.0620407751752784
"Sample_PC8"	16.9801662006014	-0.0495384151189825	-0.0623037058720606	-0.0672936227369677	0.81262898350216	-0.0456975237515668	0.0760340669972697	-0.0451356137903874	0.111360657431268	-0.0735283129828459	-0.0717141960871492	0.068026679944875	-0.0660559457857189	0.0169805739942405	-0.00290439960248439	0.0735017636833366	0.112504893574617	0.0658984650019263	0.0745144133476063	0.0578460449210563
"Sample_PC9"	16.6004720281147	-0.0449678849236653	-0.0601749409370345	-0.0540831726835198	0.857669127209151	-0.0376787931967591	0.0476164214631771	-0.028040506685938	0.111543362373303	-0.0665978297868314	-0.0676445544448179	0.0520271043753513	-0.0571901269084307	0.00895427624803059	-0.0149702217653009	0.0480653525922217	0.137260393486054	0.0503090870001951	0.0506863968885415	0.0310106972803916
